"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,76.5,76.5,23.5,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Mit 747 Ja zu 230 Nein hat sich Ottenbach für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 76,5 Prozent.","Ottenbach dit oui à 76,5 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Ottenbach: i cittadini hanno approvato il testo con il 76,5 percento dei voti."
12,76.1,76.1,23.9,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Mit 348 Ja zu 109 Nein hat sich Rifferswil für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 76,1 Prozent.","Rifferswil dit oui à 76,1 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Rifferswil: i cittadini hanno approvato il testo con il 76,1 percento dei voti."
13,81.4,81.4,18.6,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","81,4 Prozent der Stimmbürgerinnen und Stimmbürger von Stallikon haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Stallikon, les habitants disent oui à  81,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Stallikon l'imposizione minima OCSE/G20 è stata approvata con il 81,4 percento dei voti."
14,85.3,85.3,14.7,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Mit 85,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Wettswil am Albis für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Wettswil am Albis approuve à 85,3 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Wettswil am Albis l’imposizione minima OCSE/G20 è stata accettata con il 85,3 percento dei voti."
22,75.7,75.7,24.3,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 75,7 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 75,7 pour cent de oui à Benken (ZH).","Da Benken ZH è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 75,7 percento dei voti."
23,80.2,80.2,19.8,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","80,2 Prozent der Stimmbürgerinnen und Stimmbürger in Berg am Irchel haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Berg am Irchel acceptent avec 80,2 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 80,2 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto l'imposizione minima OCSE/G20."
24,82.6,82.6,17.4,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Buch am Irchel. Die Gemeinde hat Vorlage mit 82,6 Prozent der Stimmen angenommen.","Les habitants de Buch am Irchel soutiennent à 82,6 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Buch am Irchel i cittadini hanno accolto, con il 82,6 percento dei voti, l'imposizione minima OCSE/G20."
25,76.6,76.6,23.4,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Dachsen. Die Gemeinde hat Vorlage mit 76,6 Prozent der Stimmen angenommen.","Les habitants de Dachsen soutiennent à 76,6 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Dachsen i cittadini hanno accolto, con il 76,6 percento dei voti, l'imposizione minima OCSE/G20."
26,78.9,78.9,21.1,"Dorf ZH","Dorf (ZH)","Dorf ZH","Die Umsetzung der OECD-Mindeststeuer ist in Dorf mit 78,9 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Dorf par 78,9 pour cent des votants.","I cittadini di Dorf si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 78,9 percento dei voti."
27,78.3,78.3,21.7,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","78,3 Prozent der Stimmbürgerinnen und Stimmbürger in Feuerthalen haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Feuerthalen acceptent avec 78,3 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 78,3 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto l'imposizione minima OCSE/G20."
28,77.8,77.8,22.2,"Flaach ZH","Flaach (ZH)","Flaach ZH","Mit 77,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Flaach für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Flaach approuve à 77,8 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Flaach l’imposizione minima OCSE/G20 è stata accettata con il 77,8 percento dei voti."
29,81.7,81.7,18.3,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","81,7 Prozent der Stimmbürgerinnen und Stimmbürger in Flurlingen haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Flurlingen acceptent avec 81,7 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 81,7 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto l'imposizione minima OCSE/G20."
31,78.6,78.6,21.4,"Henggart ZH","Henggart (ZH)","Henggart ZH","78,6 Prozent der Stimmbürgerinnen und Stimmbürger in Henggart haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Henggart acceptent avec 78,6 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 78,6 percento di ""sì"", i cittadini del comune di Henggart hanno accolto l'imposizione minima OCSE/G20."
33,50,0,0,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
34,81.4,81.4,18.6,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","81,4 Prozent der Stimmbürgerinnen und Stimmbürger in Laufen-Uhwiesen haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Laufen-Uhwiesen acceptent avec 81,4 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 81,4 percento di ""sì"", i cittadini del comune di Laufen-Uhwiesen hanno accolto l'imposizione minima OCSE/G20."
35,71.2,71.2,28.8,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Mit 536 Ja zu 217 Nein hat sich Marthalen für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 71,2 Prozent.","Marthalen dit oui à 71,2 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Marthalen: i cittadini hanno approvato il testo con il 71,2 percento dei voti."
37,80.9,80.9,19.1,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 80,9 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 80,9 pour cent de oui à Ossingen.","Da Ossingen è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 80,9 percento dei voti."
38,50,0,0,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
39,74.2,74.2,25.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Mit 74,2 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Thalheim an der Thur für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Thalheim an der Thur approuve à 74,2 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Thalheim an der Thur l’imposizione minima OCSE/G20 è stata accettata con il 74,2 percento dei voti."
40,71.4,71.4,28.6,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Trüllikon. Die Gemeinde hat Vorlage mit 71,4 Prozent der Stimmen angenommen.","Les habitants de Trüllikon soutiennent à 71,4 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Trüllikon i cittadini hanno accolto, con il 71,4 percento dei voti, l'imposizione minima OCSE/G20."
41,72.4,72.4,27.6,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","72,4 Prozent der Stimmbürgerinnen und Stimmbürger von Truttikon haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Truttikon, les habitants disent oui à  72,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Truttikon l'imposizione minima OCSE/G20 è stata approvata con il 72,4 percento dei voti."
43,67.2,67.2,32.8,"Volken ZH","Volken (ZH)","Volken ZH","Die Umsetzung der OECD-Mindeststeuer ist in Volken mit 67,2 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Volken par 67,2 pour cent des votants.","I cittadini di Volken si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 67,2 percento dei voti."
51,82.3,82.3,17.7,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Bachenbülach. Die Gemeinde hat Vorlage mit 82,3 Prozent der Stimmen angenommen.","Les habitants de Bachenbülach soutiennent à 82,3 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Bachenbülach i cittadini hanno accolto, con il 82,3 percento dei voti, l'imposizione minima OCSE/G20."
52,76.1,76.1,23.9,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","76,1 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Bassersdorf, les habitants disent oui à  76,1 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Bassersdorf l'imposizione minima OCSE/G20 è stata approvata con il 76,1 percento dei voti."
53,78.4,78.4,21.6,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 78,4 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 78,4 pour cent de oui à Bülach.","Da Bülach è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 78,4 percento dei voti."
54,79.5,79.5,20.5,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Dietlikon. Die Gemeinde hat Vorlage mit 79,5 Prozent der Stimmen angenommen.","Les habitants de Dietlikon soutiennent à 79,5 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Dietlikon i cittadini hanno accolto, con il 79,5 percento dei voti, l'imposizione minima OCSE/G20."
55,80,80,20,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 80 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 80 pour cent de oui à Eglisau.","Da Eglisau è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 80 percento dei voti."
56,78.8,78.8,21.2,"Embrach ZH","Embrach (ZH)","Embrach ZH","Mit 78,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Embrach für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population d'Embrach approuve à 78,8 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Embrach l’imposizione minima OCSE/G20 è stata accettata con il 78,8 percento dei voti."
57,79.7,79.7,20.3,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 638 Ja zu 163 Nein hat sich Freienstein-Teufen für die Umsetzung der OECD-Mindeststeuer ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 79,7 Prozent.","Freienstein-Teufen dit oui à 79,7 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Sì all’imposizione minima OCSE/G20 nel comune di Freienstein-Teufen: i cittadini hanno approvato il testo con il 79,7 percento dei voti."
58,77.4,77.4,22.6,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","77,4 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Glattfelden, les habitants disent oui à  77,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Glattfelden l'imposizione minima OCSE/G20 è stata approvata con il 77,4 percento dei voti."
59,73.4,73.4,26.6,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","73,4 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Hochfelden, les habitants disent oui à  73,4 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Hochfelden l'imposizione minima OCSE/G20 è stata approvata con il 73,4 percento dei voti."
60,79.2,79.2,20.8,"Höri ZH","Höri (ZH)","Höri ZH","79,2 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Höri, les habitants disent oui à  79,2 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Höri l'imposizione minima OCSE/G20 è stata approvata con il 79,2 percento dei voti."
61,74.9,74.9,25.1,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","Die Umsetzung der OECD-Mindeststeuer ist in Hüntwangen mit 74,9 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Hüntwangen par 74,9 pour cent des votants.","I cittadini di Hüntwangen si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 74,9 percento dei voti."
62,76.9,76.9,23.1,"Kloten ZH","Kloten (ZH)","Kloten ZH","Die Umsetzung der OECD-Mindeststeuer ist in Kloten mit 76,9 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Kloten par 76,9 pour cent des votants.","I cittadini di Kloten si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 76,9 percento dei voti."
63,76.9,76.9,23.1,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","76,9 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Lufingen, les habitants disent oui à  76,9 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Lufingen l'imposizione minima OCSE/G20 è stata approvata con il 76,9 percento dei voti."
64,81,81,19,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Umsetzung der OECD-Mindeststeuer ist in Nürensdorf mit 81 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Nürensdorf par 81 pour cent des votants.","I cittadini di Nürensdorf si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 81 percento dei voti."
65,79.7,79.7,20.3,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 79,7 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 79,7 pour cent de oui à Oberembrach.","Da Oberembrach è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 79,7 percento dei voti."
66,78.5,78.5,21.5,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","78,5 Prozent der Stimmbürgerinnen und Stimmbürger in Opfikon haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants d'Opfikon acceptent avec 78,5 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 78,5 percento di ""sì"", i cittadini del comune di Opfikon hanno accolto l'imposizione minima OCSE/G20."
67,75.5,75.5,24.5,"Rafz ZH","Rafz (ZH)","Rafz ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Rafz. Die Gemeinde hat Vorlage mit 75,5 Prozent der Stimmen angenommen.","Les habitants de Rafz soutiennent à 75,5 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Rafz i cittadini hanno accolto, con il 75,5 percento dei voti, l'imposizione minima OCSE/G20."
68,50,0,0,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
69,81,81,19,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Mit 81 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Wallisellen für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Wallisellen approuve à 81 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Wallisellen l’imposizione minima OCSE/G20 è stata accettata con il 81 percento dei voti."
70,73.6,73.6,26.4,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","73,6 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Wasterkingen, les habitants disent oui à  73,6 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Wasterkingen l'imposizione minima OCSE/G20 è stata approvata con il 73,6 percento dei voti."
71,78.1,78.1,21.9,"Wil ZH","Wil (ZH)","Wil ZH ZH","78,1 Prozent der Stimmbürgerinnen und Stimmbürger von Wil ZH haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Wil (ZH), les habitants disent oui à  78,1 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Wil ZH l'imposizione minima OCSE/G20 è stata approvata con il 78,1 percento dei voti."
72,81.1,81.1,18.9,"Winkel ZH","Winkel (ZH)","Winkel ZH","81,1 Prozent der Stimmbürgerinnen und Stimmbürger in Winkel haben Ja gesagt zur Umsetzung der OECD-Mindeststeuer.","Les habitants de Winkel acceptent avec 81,1 pour cent de oui la réforme de l'imposition minimale de l'OCDE .","Con il 81,1 percento di ""sì"", i cittadini del comune di Winkel hanno accolto l'imposizione minima OCSE/G20."
81,78.9,78.9,21.1,"Bachs ZH","Bachs (ZH)","Bachs ZH","Die Umsetzung der OECD-Mindeststeuer ist in Bachs mit 78,9 Prozent der Stimmen angenommen worden.","La réforme de l'imposition minimale de l'OCDE est approuvée à Bachs par 78,9 pour cent des votants.","I cittadini di Bachs si sono espressi a favore dell'imposizione minima OCSE/G20. Il testo è stato approvato con il 78,9 percento dei voti."
82,81.6,81.6,18.4,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Mit 81,6 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Boppelsen für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Boppelsen approuve à 81,6 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Boppelsen l’imposizione minima OCSE/G20 è stata accettata con il 81,6 percento dei voti."
83,78.5,78.5,21.5,"Buchs ZH","Buchs (ZH)","Buchs ZH","Mit 78,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Buchs ZH für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Buchs (ZH) approuve à 78,5 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Buchs ZH l’imposizione minima OCSE/G20 è stata accettata con il 78,5 percento dei voti."
84,81.1,81.1,18.9,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Dällikon hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 81,1 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 81,1 pour cent de oui à Dällikon.","Da Dällikon è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 81,1 percento dei voti."
85,80.1,80.1,19.9,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Mit 80,1 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Dänikon für die Umsetzung der OECD-Mindeststeuer gestimmt.","La population de Dänikon approuve à 80,1 pour cent la réforme de l'imposition minimale de l'OCDE .","Nel comune di Dänikon l’imposizione minima OCSE/G20 è stata accettata con il 80,1 percento dei voti."
86,80.2,80.2,19.8,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","80,2 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben sich für die Umsetzung der OECD-Mindeststeuer ausgesprochen.","A Dielsdorf, les habitants disent oui à  80,2 pour cent à la modification de la réforme de l'imposition minimale de l'OCDE .","Nel comune di Dielsdorf l'imposizione minima OCSE/G20 è stata approvata con il 80,2 percento dei voti."
87,82.7,82.7,17.3,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Hüttikon hat die Umsetzung der OECD-Mindeststeuer angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 82,7 Prozent zu.","La réforme de l'imposition minimale de l'OCDE passe la rampe avec 82,7 pour cent de oui à Hüttikon.","Da Hüttikon è arrivato un ""sì"" alle urne per l'imposizione minima OCSE/G20. I cittadini hanno accolto il testo con il 82,7 percento dei voti."
88,77.1,77.1,22.9,"Neerach ZH","Neerach (ZH)","Neerach ZH","Ja zur Umsetzung der OECD-Mindeststeuer in Neerach. Die Gemeinde hat Vorlage mit 77,1 Prozent der Stimmen angenommen.","Les habitants de Neerach soutiennent à 77,1 pour cent la modification de la réforme de l'imposition minimale de l'OCDE .","A Neerach i cittadini hanno accolto, con il 77,1 percento dei voti, l'imposizione minima OCSE/G20."
89,50,0,0,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I risultati di questo comune non sono ancora noti."
